logFC	PValue	gene	cko	con
-0.04427382476060078	0.9188865496325368	Phpt1	631	657
0.35251345336704204	0.3943668621949756	Cdh8	1777	2436
-0.09160556967448227	0.8271871032999969	Commd2	790	796
-0.7439045025701303	0.5466142908413423	Greb1	11	7
0.25413861554434697	0.6557650903508447	Ppfibp2	32	41
-0.10761559243377312	0.7937610958928321	Sbf1	7110	7085
0.06804859796634165	0.8734939875873553	Cdc42ep3	717	807
0.12073156544760454	0.7739256519556785	Slc38a7	926	1081
0.2112526876055165	0.6825234165012763	Rnf113a1	74	92
0.6516933486365992	0.16261679385356131	Adamts2	96	162
-0.05244025385459286	0.8986889564089843	Cnot1	9085	9406
0.06477444127013411	0.8937002526561129	Ermard	187	210
0.08992163134097145	0.8825276736235175	Sh3tc1	56	64
-0.1515731916636435	0.7177003683433864	Iqce	1017	983
-1.2886218682472943	0.3885271152327972	Stpg4	7	3
0.02924903367043104	0.9437865324091914	Ppp6r2	5217	5716
0.15311711308214096	0.7110698106345634	Ndrg4	2615	3122
-0.1083217572963619	0.7918859551001897	Ttyh3	28230	28117
0.1188564875845853	0.7746804476464331	Bicral	1869	2179
0.15046361616501594	0.7202053133804552	Upf3b	699	833
0.6310105567882411	0.3538783264022887	Fxyd7	18	30
-0.02084974800990785	0.9622461767672932	Spg20	1133	1199
-2.540591571980334	0.1506911512460901	Fut7	6	1
-0.00213675525513447	0.9961709258092204	Arhgap21	8353	8955
-0.4601691828432333	0.29176054779821836	Chst12	305	238
-0.12869423622901455	0.7541918146907212	Plxnb2	11631	11422
0.2783042691365613	0.5226612933458441	Eepd1	225	293
0.03537871734373361	0.9348990685610536	Eipr1	947	1042
0.17097218226635985	0.6881626981072685	Rfxap	570	689
-0.36555435344030446	0.376046198552655	Etl4	3168	2640
0.01187736940685415	0.9779916296356078	Mgat4b	2714	2938
0.03981802022090066	0.92328911957178	Atp13a2	5641	6226
-0.02371368975173842	0.957577309170032	Alg5	374	395
2.567033312533475	0.09229865097614386	Mag	1	7
-0.0274697525992176	0.9496543120094664	Clcn7	1086	1144
-0.0703639995877236	0.8818256788899417	Nudt1	222	227
-0.13688895800247697	0.8423313687152814	Ccdc148	42	41
0.02746168047216596	0.9479814956250584	Tbc1d9b	2418	2646
0.02350335542551416	0.9555414883918336	Man1b1	2596	2833
-0.575725082207484	0.7976137681669025	Colec11	7	5
0.8222048595715783	0.08580125149315321	Dennd3	60	114
0.12523134495143365	0.7606636497185054	Tcaf1	9566	11202
-0.05473318981194725	0.8979985902174162	Cenpt	950	982
0.08063788459529833	0.8513576880816891	Tmtc3	746	847
-0.3648202044303466	0.3858718472626068	Aaas	836	697
0.0548097925180928	0.897352511577629	Cc2d1a	1050	1171
-2.033640787188647	0.1436852213063791	Tmem184a	8	2
0.0156770657604697	0.972628583348487	Nop14	972	1055
-0.23765185620012905	0.5637874676552304	Ago2	5749	5235
0.632651001086878	0.14418163307406795	Zcchc12	197	328
0.06309046464555115	0.8785501571890291	Cab39	5006	5615
0.07503832193026212	0.858974302541473	Cyld	1023	1157
-0.534772365431886	0.2572629428808368	Micall2	108	80
0.08614015105788624	0.8447549272859635	Zscan12	594	677
-0.4403019423924621	0.5098457419219871	Rbm42	19	15
-0.06100163251326893	0.8833704874434873	Oxsr1	2568	2643
0.3490801703090201	0.4064215457226396	Ttll7	661	904
0.0214073080386089	0.959420289249851	Cuedc2	3032	3304
0.07706223648397044	0.8524089729653102	Cox6b1	2972	3366
-0.05190839177137713	0.900092949174137	Tubb4b	4844	5017
0.1858036441625401	0.906761607721596	Kcnk9	18	22
-0.07770776248848428	0.9198280155597752	Dnajc12	58	59
0.24925429704018015	0.5466417923727993	Dner	2122	2708
-0.19858275529820835	0.6326094505609183	Kif15	1630	1525
0.2206645360154244	0.6065689650826851	Wdr44	434	543
0.06437095352471835	0.8820882735259812	Decr2	481	540
-0.11488226257545936	0.7844431352482306	Anln	1055	1046
0.00444987824610289	0.9932678446986516	Tent4b	1455	1567
-0.06619260638738926	0.8760463404342302	Rps27l	745	764
0.07912813357102796	0.8516788303243031	Klhl13	924	1048
-0.00413162480280007	0.9944620346964196	Slitrk2	1105	1183
-0.01265967199477433	0.9769445515619056	Mbd5	1898	2020
0.20805066289244203	0.6292246466390765	Fam135b	283	351
-0.02990807508956505	0.9456467715007628	Cnep1r1	891	937
-0.13829361402738422	0.7477115456690142	Dpp10	408	398
0.05067220466944185	0.9036510669302495	Sun1	1910	2124
-0.02955925362445735	0.945965810564478	Jmjd4	983	1034
-0.05726743679931569	0.8950747428620616	Amdhd2	408	421
0.01046145180486695	0.9812883858651932	Topors	1792	1938
0.02827281022710416	0.9478937343779726	Ssx2ip	1159	1269
-0.3850652524291792	0.3839585824817044	Pnpla7	191	157
-0.15109665842375847	0.7290832407820076	Plch1	483	467
-0.06835385268491609	0.8733315239654628	Psenen	751	769
0.1052002580540716	0.8003806445675964	Siah1a	1711	1976
0.2393065100442651	0.5736864638784043	Lin37	344	436
0.220695482274902	0.5984809987901996	Mrpl41	645	807
2.3489998286306446	0.1506911512460901	Mcoln3	1	6
0.4146142146390681	0.37115285870360454	Hspb6	95	136
-1.669323159637344	0.03408838210405977	Wnt4	21	7
-0.17275279179638406	0.6853008827056618	Mrpl55	547	521
-0.08746761885711678	0.8314322260126732	Dchs1	15240	15400
-0.16218609405684045	0.7144977753666739	Syde2	370	355
-0.1790592191505599	0.6743880434053555	Proser3	503	477
-0.815620196881408	0.05743188794483518	Smad6	405	247
0.47432699065974593	0.6532242711363183	Abcc12	6	9
0.12088927548687992	0.7765775241334045	2410004B18Rik	585	683
-0.27736669521693397	0.5146508817005833	Dna2	508	450
0.0692201617134896	0.8707603051871352	Phkb	783	882
-0.2418537750701125	0.5674228594183233	Acaa2	619	562
-0.04792497465789461	0.9073378691376416	Arhgap33	10524	10930
0.00260403892186289	0.9969982723452272	Arhgef26	1336	1437
0.40850834266632535	0.38065700830489807	C1qa	94	134
0.1342386961397879	0.7465485721024564	Gtdc1	1710	2015
-0.09590186826505584	0.8158803779070064	Ehmt1	6511	6541
0.01288322449275901	0.9764872293551928	Rap2b	1933	2094
-0.30512878906924273	0.4892289255190944	C1qc	183	159
-0.0662180763401744	0.8738185564528058	Zfp157	2040	2092
0.27019675103938323	0.5120684325633085	Neto2	3738	4840
-0.11826548338579294	0.774266664939937	Fzd8	4610	4560
0.24100646352196917	0.5944367895751919	C1qb	171	217
0.20382406183963583	0.6888047235852234	Unc93b1	76	94
0.19788318520337117	0.6300208870194863	Trim67	13516	16645
-1.4782103851855506	0.2742675647338015	Kirrel2	8	3
-0.07044827796688126	0.8682427364211339	Zfp280c	934	955
-0.4608261033329272	0.283862159771916	Ttc7	400	312
0.435972163359276	0.5103306919459912	Stox1	22	32
0.393149368839926	0.4449168084551851	Stag3	56	79
-0.03521690376371947	0.9999999999999996	Nfkbid	21	22
-0.11126537002214996	0.7914474158880851	Aifm1	993	987
-0.1414343373871097	0.7407416040480762	4921524J17Rik	601	585
0.04136257373970294	0.920013107929113	Kdm1a	10354	11440
-0.1444327699211985	0.7427774180138709	Elac1	314	305
0.0156086414227185	0.9706213281463176	Rab8b	3117	3383
0.5643186697142566	0.6241398551671058	Tmem71	5	8
0.00798432253802644	0.9863019317271472	Map11	1570	1695
0.10636039716306488	0.7980103141337614	Kifbp	1842	2129
0.04283681700164001	0.920056855315228	Lrfn3	1113	1231
-0.06565209946361106	0.8747142874406787	Bcorl1	2240	2298
0.5643186697142566	0.6241398551671058	Clca2	5	8
0.14873257011676425	0.7919385327956303	Trim17	63	75
-0.04412770913722527	0.919210490451482	Spryd3	702	731
-0.22707217397499568	0.5905203712146879	Cnpy4	689	632
-0.5026734095711098	0.4143062773013596	Zic4	37	28
0.05398957489966752	0.8991526044956464	Tmem177	986	1099
0.14467012839365678	0.7338097932100275	Anapc10	444	527
-0.20304778863445833	0.6246238041945251	Taf6	1768	1649
0.23572976026881945	0.5997864255376305	Tfb1m	174	220
0.09210595891724956	0.8247362799862189	Zdhhc9	1890	2163
-0.18678805808110951	0.6567236878636864	Pml	793	748
0.03045690945783364	0.9434801628202588	Trim3	1253	1374
-0.02743347542172803	0.9475185456815832	Otud4	3930	4140
-0.1108403950725336	0.7965567578601459	Nxt1	521	518
-0.02308366899229818	0.9680323560152824	Asap3	159	168
0.14939507412774036	0.7282563842326992	Zfp39	545	649
0.1922572870635621	0.6649591485710186	Tns2	194	238
-0.0066346744825586	0.9886893783784844	Zfp113	1775	1897
0.17251654811223077	0.689828337887636	Apln	357	432
-0.00772744008900404	0.9858991889328096	Hk1	3077	3286
-0.12677473748635007	0.7602696647484151	Ss18	1860	1829
0.4703791640266097	0.775535270148748	Sstr4	4	6
0.5814436128161227	0.1850681620506984	Frem2	173	278
-0.14300768581259274	0.7297061606594188	Zscan21	2530	2460
-0.2548412973768456	0.5543914977738439	Wdr62	419	377
-0.04348926508608682	0.9178787859603644	Mmaa	790	823
-0.01452023650195157	0.9726962011428671	Zfp146	3227	3430
-0.00574788368256263	0.9999999999999996	Tspan15	245	262
0.04828270664582324	0.9069233527715768	Apbb1	5853	6498
-0.13472290061772044	0.7450669117977085	Inhbb	2311	2260
0.0194527289743363	0.9648685676312072	Smpd1	1156	1258
0.00886448975547506	0.983529322912289	Paip2	3762	4064
0.04942902460517853	0.935377950763622	Cavin3	153	170
0.02659449463472355	0.9491062577347058	Sh3glb1	4069	4450
0.05802211133041715	0.8891569593581553	Rbmxl1	2370	2649
0.02966479844670466	0.9497173753784002	Scd1	521	571
-0.13643521842823975	0.7412184333434344	Selenof	3229	3154
0.03679707252306637	0.9315555822082492	Rnf139	1144	1260
0.13188243187396506	0.7639286623408055	Trmt12	323	380
-0.06278969489160331	0.8820617545491314	Slc35b2	1110	1141
-0.40403295775165143	0.3839156447238274	Gm9762	143	116
-0.06525959147986125	0.8745309591165541	Rab11fip3	4432	4548
-0.09295530321226134	0.8242893587628642	Dcaf15	1352	1361
0.08461860267516269	0.8410092033933015	Socs5	989	1126
-0.10244166399567768	0.8305435002850801	Zcwpw1	136	136
0.02067466201553739	0.9610650087504076	Ralgapa2	2490	2712
0.03263743610070872	0.9376548491477152	Setd7	3156	3466
-0.0662800522836032	0.8743165329130317	Sik2	1572	1612
-0.00252770927993647	0.9961179733713884	Fam91a1	2647	2837
0.12986828940677578	0.753392345841782	Psd	2809	3300
-0.0109443893819704	0.9850537657541256	Prmt9	534	569
0.08017476649391168	0.8454867816702489	Aff3	9236	10483
0.1858036441625401	0.906761607721596	Cfap61	18	22
-0.22691767986962613	0.6109499695206964	Arhgap10	254	233
0.06717903918782064	0.8707822611185895	Ddx1	4614	5190
0.01810275380054304	0.9668558439981464	Lrrc20	1502	1633
-0.01447715026318949	0.9737859634375428	Ndufc1	715	760
0.7951717255450939	0.3003098472768198	Wee2	8	15
-0.31877114745424096	0.9999999999999976	Mgarp	7	6
-0.22792073547308023	0.6107770730276765	Ppp1r14a	204	187
-0.06555636726613807	0.8739714407399993	Mycn	4391	4505
-0.04118422366893384	0.9203882991402492	Dennd11	9714	10136
0.01169488577869155	0.978009154894154	Elf2	3920	4243
0.02761735800377912	0.9561123698445592	Cyb561d2	233	255
0.08973474534015959	0.931030145325436	Pacrg	28	32
-0.04666088345928679	0.911362717760041	Rbm17	1950	2027
0.13772804504752298	0.7458095782824471	Atg101	767	906
0.119281666522789	0.9230996028253252	Islr	24	28
-0.05896111705172482	0.8866598873601502	Fam193a	4207	4336
0.06525595962833974	0.9042957693729778	Spry1	154	173
0.07660828613570426	0.8599411421102688	Thap1	363	411
0.07171701880300599	0.8906044039146359	Lipt1	109	123
0.3251136819493781	0.4321473897490494	Syn1	1791	2409
0.0220062345914937	0.9627501593243124	Mospd3	854	931
0.11904509393121196	0.7908835317396377	Zfyve28	271	316
-0.2324575699851437	0.7428690089992055	Fgf2	23	21
0.12646825588400692	0.7592056592753283	Hook3	3761	4408
-0.09538190734644245	0.817330552573699	Mxd4	4025	4045
0.15945496006529855	0.6979555852699437	Matr3	12002	14392
-0.083233556760536	0.8487818630834604	Spred3	446	452
-0.07082570503043525	0.8635010916790148	Clic4	7200	7360
-0.0921414900014632	0.8314456881656886	Zfp692	416	419
-0.00839299100201128	0.9897860899072644	Pomk	786	839
-0.0019171400799395	0.9969388652048624	Mex3c	4084	4379
-0.14122494813955777	0.7344208385183363	Aagab	1549	1508
0.414468492751002	0.35346312710603417	Dzank1	160	229
0.12223954945642852	0.7736806319308228	Hgsnat	599	700
0.23064018277544157	0.5927567911072874	Kin	381	480
0.04174605272344534	0.9198593017477634	Rsrp1	3860	4266
0.07235190329053036	0.8610903336171002	4932438A13Rik	3771	4257
-0.19950542356295975	0.6310638916712925	Gemin5	1615	1510
-0.13948528808146854	0.7530950556560008	Tmem97	395	385
-0.18442948906304177	0.6548800175028822	Stag1	3624	3424
0.03883113391594849	0.9272424738983543	Tbcel	1321	1457
-0.6484107658969501	0.16342217766880465	Ldlrap1	130	89
-0.06444476822876335	0.8831830684433696	Lsm1	673	691
-0.07653195736924868	0.8560340964211564	Ttc13	1100	1120
0.17854576658493088	0.6727460256554627	Man1c1	502	610
0.0021016834811114	0.9978082677806448	Tacc3	1449	1558
0.03182795228646158	0.9416471304378232	Jade3	963	1057
-0.0514284047025309	0.902087321215453	Bag4	2080	2155
0.8816452019260452	0.36610888272230424	Traf3ip3	5	10
-0.2254358686607797	0.6870036149083164	Tap1	61	56
-0.1440118855551603	0.7432436651632119	Bbs7	423	411
-0.15970015785497235	0.7004154716129708	Capn15	1853	1781
-0.06532924175774653	0.874111832712331	Larp1	6316	6481
-1.0485872069893136	0.0543531548170196	Mfsd2b	56	29
0.00179817137810384	1	Map4k1	80	86
-0.00942482490777942	0.9854554856408788	Fam53a	735	784
0.05611053395615847	0.9244944065285636	Slc9a7	129	144
-0.0010355184344812	0.9990286348315311	Taf2	2593	2782
0.00630792332006876	0.9909730544961982	Slc12a9	587	633
-0.2808827133522968	0.6037397841652835	Chst7	60	53
-2.855275381471501e-4	1	Paqr7	177	190
-0.1113827281078092	0.8077678637734217	Nudt22	162	161
-0.0738778707474362	0.8583981739515048	Actr1b	3290	3356
-0.05215268095644414	0.901592634894508	Letmd1	1407	1457
0.0268582007436686	0.951977716414857	Uvssa	714	781
0.05752899307434423	1	Dipk2b	17	19
-0.5034533644784891	0.22487263518315004	Sf3b6	1937	1467
0.27298052153782876	0.7317762769185248	Ccn3	10	13
-0.05027739592446289	0.9158862724618548	Letm2	217	225
-0.08099623307778073	0.8443827748582701	Srrt	4920	4994
0.15385842959937818	0.7274242040968437	Pafah2	293	350
0.08060498199257847	0.8462989065361484	Kdm6a	2076	2357
0.6242831329540502	0.5162923166619419	Enpp1	6	10
-0.0106408000735574	0.97954048937054	Ctbp1	12255	13061
0.01291990024719374	1	Hhat	72	78
0.13475554523994182	0.7512067693486864	Trmt6	632	745
0.1569179755954083	0.9999999999999988	Spon2	5	6
-0.5304782738455106	0.2026891166333581	Rims2	1379	1025
0.01700602409025485	0.9773139803357822	Rcor3	463	503
0.08784208609549359	0.8333732176666178	Atp11b	1517	1731
0.4153886235671018	0.4566307810537683	Icam1	30	43
-0.11150286164996928	0.7964582100874279	Cnnm4	644	640
-0.07201088525870787	0.8675067413838388	Tbc1d2b	655	669
0.5964323076675218	0.26702046721462724	Serpine1	40	65
0.01441594615146916	0.9737076161016543	Ranbp10	1729	1875
0.06513537746830407	0.8753600080476139	Dmxl1	2637	2962
1.569357350858078	0.08833158920419709	Best1	4	13
0.14396420744219415	0.7636423874914752	Endod1	118	140
-0.03471309643951943	0.93389936306687	Depdc5	2597	2722
-0.8638700504011133	0.15450208351235814	Vgf	34	20
-0.1587637297852574	0.7046644387442031	Slc30a1	706	679
-0.1646140669121547	0.6979535194990575	Cep85	617	591
0.8382466130784705	0.08715244853074824	Arid5a	51	98
-0.09342952412327236	0.8280165362188181	Slc18b1	633	637
0.03189476883639546	0.9386701041483304	Azin1	5171	5676
-0.23324141330110676	0.5718786969526987	Ints7	3498	3195
-0.4679574355008633	0.4049569696838781	Fbxo27	49	38
-0.02867941386518181	0.9551886827740604	Klf10	476	501
-0.16026664882698263	0.7057312309051609	Tedc1	586	563
-0.04867559109474889	0.9065853635803504	Uggt1	3628	3766
-0.13491469744167583	0.7471176783515509	Dtl	1171	1145
0.04652112472406602	0.910907250711648	Thoc2	3041	3372
-0.7262253434405741	0.08070573171297785	Asxl2	2017	1309
-0.02740613944896589	0.9470765566195468	Ubr5	9391	9893
-0.21585209712800227	0.9999999999999974	Slc2a12	13	12
0.571747105737244	0.4728153507119652	Zmat4	15	24
0.04528728159999498	0.9165850505360924	Cib2	658	729
0.33958742389482777	0.4224010230843061	Nenf	368	500
0.01964375931188477	0.961955875391814	Fam168b	19790	21539
-0.1299199078350625	0.7567373250525211	Arhgef4	744	730
-0.04480237463188553	0.914998170082442	Pank2	1886	1963
-0.01614066715542973	0.9698519039167164	Ppfia1	2463	2615
-0.23037738247619313	0.5956921189357729	Mavs	271	248
0.12471376814246336	0.7736075696995764	Bcdin3d	463	542
0.02656732073103235	0.9551067749653244	Atg14	705	771
-0.0157806671235767	0.973182342186006	Mrpl47	597	634
0.05769503061681987	0.8910749246311835	Rapgef6	1328	1484
-0.2723949426553156	0.5206569710880697	Fbxo34	549	488
-0.05883217390366623	0.8879595855644304	Shank2	2016	2078
-0.17043510812457963	0.6845853422240213	Dlgap5	935	892
-0.09036530222633832	0.8271846607480045	Plekhg2	3070	3096
-0.1531478596929258	0.7132768606474151	Zdhhc18	1392	1344
-0.0596167465423473	0.8848656249666565	Rps16	9306	9587
0.06856159953188103	0.86832204586078	Vash2	3820	4301
-0.05006603918514222	0.904304991141047	Mcrs1	2646	2744
-0.14095015727720436	0.7392932719259168	Wdhd1	951	926
-0.02853254886259643	0.9470911212743284	Tob1	1311	1380
-0.1591747465050724	0.7072334585483844	Kcnh3	675	649
0.31025971105796274	0.7966380000106965	Gch1	15	20
-0.17541157606899024	0.8114041610732275	Rskr	20	19
0.36722687430613615	0.40765985093835905	Clba1	148	205
-0.00566621262959315	0.9901406679527982	Nme1	2419	2587
0.2658284883651349	0.5223381453172937	Adgrl3	1265	1633
-0.01095810500718229	0.9810534855933932	Osbpl5	1236	1317
0.05536593629070421	0.8931782714414809	Bclaf1	6882	7678
-0.49316454978160584	0.4176687984241496	Kcnmb2	42	32
0.27298052153782876	0.7317762769185248	Tnfrsf23	10	13
-0.11805289679821936	0.8031215484654138	Spag1	186	184
-0.6597804384661228	0.18328331977309817	Atoh8	81	55
-0.10555951868580347	0.7984393698936041	Wdtc1	3339	3332
0.07996668555112786	0.8489676558345981	Kcnk2	786	892
-0.4758106203631052	0.7317762769185248	Cldn11	13	10
-6.651563064165303	0.00143700956323242	Rgs22	12	0
-0.5070073403562602	0.2698327858890975	Cdkn3	143	108
0.19859982131783743	0.766319955084784	Zbtb42	43	53
0.12812988213245066	0.7560278478301029	Zfp60	4072	4778
-0.05350592118643606	0.8981261724736735	Prkci	2054	2125
-0.10051770934247832	0.8098950712527776	Vps13b	1435	1437
-0.06848777818412422	0.9130935257233844	H2-DMa	84	86
-0.07849689545304371	0.850335267441991	Phc3	2143	2179
-0.03627236059481697	0.965890663073144	Kctd8	149	156
0.05460855360199036	0.8987705358984842	Slc20a2	643	717
-1.8440522702503903	0.21713778948430504	Gpr160	7	2
0.16312790684010334	0.6937136606737654	Cdkn1c	2003	2408
0.03940476544135377	0.9263867634976428	Ldah	1209	1334
-0.04585883725767402	0.9118647341860248	Rfx7	4218	4387
-0.3271842957856353	0.4338305109215637	Inf2	1047	896
1.2030872965610044	0.1392603053158636	Armc3	6	15
0.00180077908095602	0.9977695840685368	Atp8a1	2160	2322
-0.10565500161455274	0.7975737584427016	Ahdc1	6015	6002
0.10390972287362872	0.8021320326517857	Ddhd1	2249	2595
0.01328896300134303	0.9791297629266572	Lzts3	634	687
-0.2844968302048121	0.6756633539071437	Tecta	42	37
0.06107473966252742	0.8834038047636721	Cd81	2240	2509
-0.5083596643924974	0.8150529446060344	Spag6	8	6
-0.06248445468638586	0.8836537288051031	Fam13a	462	475
-0.04178997967020228	0.9219271144677682	Cisd1	1186	1237
-0.06291245399127197	0.8805048393896713	Fermt2	1724	1772
-0.7931371525748938	0.4656301362007083	Ccdc33	13	8
0.09879315777729177	0.8112670571308932	Tmem33	2918	3355
0.166342540832933	0.7235621203039289	Gnpnat1	161	194
-0.2658905245888395	0.5245124007956389	Ckap2	1046	934
0.14748762426271883	0.7242287792230709	Mynn	1078	1282
-0.23721076014232428	0.9999999999999962	Themis2	11	10
-0.03539872471007127	0.9454396154888196	2810032G03Rik	189	198
0.15166150998633382	0.7125133241118774	Limch1	5979	7131
1.4287743301443736	0.3258686520559293	Actrt3	2	6
0.08026032280992568	0.85212503315922	Mrps26	644	731
